id,category_id,technical_requirements,soft_skills,domain_knowledge,education_requirement,experience_level,project_experience
3634,25,"communication skills, data analysis, conversion, marketing, brand, product, paid","communication skills, creative, marketing, brand, analytical",Unknown,Unknown,Unknown,"marketing, brand"
3635,25,"communication skills, trade, marketing, brand management, brand, team, product, communication","communication skills, leadership, marketing, responsibility, brand, team, analytical, communication",Unknown,Unknown,Senior,"model, marketing, brand"
3636,25,"communication skills, trade, marketing, brand management, brand, team, product, communication","communication skills, leadership, marketing, responsibility, brand, team, analytical, communication",Unknown,Unknown,Senior,"model, marketing, brand"
3637,25,"google ads, marketing, performance, digital marketing, team, brand, campaign, paid","creative, marketing, brand, team, analytical","roi, digital marketing trends",Unknown,Unknown,"campaign, digital, marketing, brand"
3638,25,"seo, content, market, google analytics, google, marketing, competitive, performance, team, data","time, feedback, marketing, team, analytical",Unknown,Unknown,Unknown,"market, marketing, strategy"
3641,25,"content, communication skills, target audience, marketing, social, media, product, brand, team, negotiation, sales, communication","communication skills, creative, time, initiative, marketing, relationship, responsibility, flexibility, team, brand, negotiation, sales, communication",Unknown,Unknown,Unknown,"marketing, sales, brand, awareness"
3642,25,"collaboration, excel, presentation skills, marketing, performance, media, brand, team, product, negotiation, communication","persuasion, collaboration, leadership, presentation skills, marketing, relationship, responsibility, active, brand, team, negotiation, analytical, communication",Unknown,Unknown,Senior,"marketing, brand, strategy"
3643,25,"content, communication skills, target audience, marketing, social, media, product, brand, team, negotiation, sales, communication","communication skills, creative, time, initiative, marketing, relationship, responsibility, flexibility, team, brand, negotiation, sales, communication",Unknown,Unknown,Unknown,"marketing, sales, brand, awareness"
3644,25,"content, communication skills, target audience, marketing, social, media, product, brand, team, negotiation, sales, communication","communication skills, creative, time, initiative, marketing, relationship, responsibility, flexibility, team, brand, negotiation, sales, communication",Unknown,Unknown,Unknown,"marketing, sales, brand, awareness"
3645,25,"content, communication skills, target audience, marketing, social, media, product, brand, team, negotiation, sales, communication","communication skills, creative, time, initiative, marketing, relationship, responsibility, flexibility, team, brand, negotiation, sales, communication",Unknown,Unknown,Unknown,"marketing, sales, brand, awareness"
3646,25,"content, communication skills, target audience, marketing, social, media, product, brand, team, negotiation, sales, communication","communication skills, creative, time, initiative, marketing, relationship, responsibility, flexibility, team, brand, negotiation, sales, communication",Unknown,Unknown,Unknown,"marketing, sales, brand, awareness"
3648,25,"content, target audience, social, media, product, brand, team, sales, communication","creative, time, flexibility, team, brand, sales, communication",Unknown,Unknown,Unknown,"sales, brand, awareness"
3649,25,"marketing strategy, market, digital, marketing, customer, target, product, team, product launches, content, communication skills, social, event, paid, sales, lead, media, upsell, value, collaboration, competitive, revenue, data, campaign","problem, communication skills, collaboration, marketing, customer, team, sales",Unknown,Unknown,Unknown,"market, automation, digital, marketing, customer, campaign, sales, strategy"
3650,25,"conversion, digital, marketing, customer, performance, product, team, social, crm, paid, sales, lead, media, communication, collaboration, email, presentation skills, competitive, revenue, pipeline, b2b marketing","problem, strategic, collaboration, presentation skills, marketing, customer, team, sales, communication",marketing funnel,Unknown,Unknown,"automation, digital, marketing, customer, sales, strategy"
3651,25,"content, communication skills, target audience, marketing, social, media, product, brand, team, negotiation, sales, communication","communication skills, creative, time, initiative, marketing, relationship, responsibility, flexibility, team, brand, negotiation, sales, communication",Unknown,Unknown,Unknown,"marketing, sales, brand, awareness"
3652,25,"content, communication skills, target audience, marketing, social, media, product, brand, team, negotiation, sales, communication","communication skills, creative, time, initiative, marketing, relationship, responsibility, flexibility, team, brand, negotiation, sales, communication",Unknown,Unknown,Unknown,"marketing, sales, brand, awareness"
3653,25,"content, communication skills, target audience, marketing, social, media, product, brand, team, negotiation, sales, communication","communication skills, creative, time, initiative, marketing, relationship, responsibility, flexibility, team, brand, negotiation, sales, communication",Unknown,Unknown,Unknown,"marketing, sales, brand, awareness"
3654,25,"marketing strategy, market, digital, marketing, customer, target, product, team, product launches, content, communication skills, social, event, paid, sales, lead, media, upsell, value, collaboration, competitive, revenue, data, campaign","analytical, problem, communication skills, collaboration, marketing, customer, team, sales",Unknown,Unknown,Senior,"market, automation, digital, marketing, customer, campaign, sales, strategy"
3655,25,"market, digital, marketing, customer, performance, product, team, content, communication skills, sales enablement, marketing campaigns, sales, data, advertising, lead, upsell, competitive analysis, collaboration, competitive, revenue, pipeline, market trends","communication skills, storytelling, creative, collaboration, critical, marketing, customer, team, sales",Unknown,Unknown,Unknown,"market, automation, digital, marketing, awareness, customer, sales, strategy"
3656,25,"marketing strategy, market, digital, marketing, customer, target, product, team, product launches, content, communication skills, social, event, paid, sales, lead, media, upsell, value, collaboration, competitive, revenue, data, campaign","analytical, problem, communication skills, collaboration, marketing, customer, team, sales",Unknown,Unknown,Unknown,"market, automation, digital, marketing, customer, campaign, sales, strategy"
3657,25,"content, social, media, product, brand, team, sales","team, sales, brand, time",Unknown,Unknown,Unknown,"sales, brand, awareness"
3660,25,"content, communication skills, target audience, marketing, social, media, product, brand, team, negotiation, sales, communication","communication skills, creative, time, initiative, marketing, relationship, responsibility, flexibility, team, brand, negotiation, sales, communication",Unknown,Unknown,Unknown,"marketing, sales, brand, awareness"
3663,26,"problem, service, support, customer inquiries, customer service, customer support, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3664,26,"service, customer service, live, customer, product","service, communication, customer",Unknown,Unknown,Unknown,"service, customer"
3665,26,"service, support, live, knowledge, customer, crm, customer experience, positive, first","communication skills, service, attention, customer, positive",Unknown,Unknown,Unknown,"service, support, track, tracking, customer, crm"
3666,26,"net, support, problem solving","problem solving, task, communication, time",Unknown,Unknown,Senior,support
3667,26,"service, support, customer, problem solving, crm, customer experience, product","accountability, communication skills, service, collaboration, time, resilience, customer, problem solving, responsibility, communication",Unknown,Master,Unknown,"service, support, customer, crm, resolution, analysis"
3668,26,"problem, service, support, customer inquiries, customer service, customer support, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3669,26,"customer relations, service quality, feedback, email, customer, social, customer complaints, written, customer satisfaction, verbal communication","service, feedback, initiative, customer, written, verbal communication",Unknown,Unknown,Unknown,"feedback, complaint, service, customer"
3670,26,"support, customer support, written communication, customer complaints, verbal","interpersonal skills, written communication, customer, communication, verbal",Unknown,Unknown,Unknown,"track, support, tracking, customer"
3671,26,"service, customer service, knowledge, customer, issue, written","service, time, attention, customer, written",Unknown,Bachelor,Intern,"service, customer"
3672,26,"service, teamwork, customer, problem solving, customer experience, product, customer satisfaction, phone","service, teamwork, problem solving, customer, communication",Unknown,Bachelor,Senior,"service, customer"
3673,26,"service, customer service","service, interpersonal skills, customer, attention to detail, communication",Unknown,Unknown,Unknown,"service, customer"
3674,26,"account, customer service, teamwork, written communication, customer, active","service, teamwork, written communication, customer, active",Unknown,Unknown,Unknown,"service, tracking, customer"
3675,26,"cx, service, support, email, knowledge, customer, customer loyalty, crm, social, customer experience, product","service, customer",Unknown,Unknown,Unknown,"service, support, creation, customer, crm"
3676,26,"support, customer support, customer service, teamwork, email, user, knowledge, customer, troubleshooting, customer experience, product, issue resolution","service, teamwork, user, customer, time management",Unknown,Unknown,Unknown,"service, support, tracking, customer, resolution, complaint"
3677,26,"teamwork, customer service, customer, social, customer satisfaction","communication skills, service, time, teamwork, customer, communication",Unknown,Unknown,Unknown,"service, customer"
3678,26,"phone, written, knowledge, verbal","written, collaboration, verbal",Unknown,PhD,Unknown,Unknown
3679,26,"cx, problem, customer journey, relationship, client, customer, customer loyalty, written, customer experience","problem, relationship, client, customer, interpersonal, written",Unknown,Unknown,Senior,"analysis, customer"
3680,26,"crm, email, customer experience, knowledge","time, communication, customer",Unknown,Unknown,Mid-Level,"crm, analysis, customer"
3681,26,"service, support, customer, customer complaints, written, customer satisfaction","communication skills, service, customer, empathy, written, communication",Unknown,Bachelor,Senior,"service, support, customer"
3682,26,"crm, user, support, customer","customer, user, communication",Unknown,Unknown,Mid-Level,"crm, support, analysis, customer"
3683,26,"customer inquiries, service, knowledge, client, customer, customer satisfaction","service, time, client, responsibility, customer",Unknown,Unknown,Unknown,"service, tracking, customer"
3684,26,"problem, escalation, support, customer service, product knowledge, customer support, written communication, knowledge, troubleshooting, product, first","problem, communication skills, service, time, written communication, customer, stress, communication",Unknown,Unknown,Unknown,"track, service, support, customer"
3685,26,"customer relations, customer service, written communication, feedback, customer, customer complaints, social, csat, nps, customer experience, customer satisfaction, verbal","service, written communication, feedback, customer, communication, verbal",customer satisfaction metrics,Unknown,Junior,"service, feedback, tracking, customer, nps, complaint"
3686,26,"support, customer service, user, knowledge, customer","user, service, customer",Unknown,Unknown,Unknown,"service, support, customer"
3688,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3689,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3690,26,"service, support, customer support, knowledge, customer, written, phone","service, time, customer, responsibility, written",Unknown,Unknown,Unknown,"service, support, customer"
3691,26,"customer onboarding, customer feedback, support, customer journey, feedback, live, user, knowledge, customer, social, active, customer experience, product, customer satisfaction, soft","accountability, feedback, user, customer, responsibility, active, communication",ticket,Master,Unknown,"support, ticket, feedback, creation, customer"
3692,26,"support, email, customer, first, phone","communication skills, communication, customer",ticket,Unknown,Unknown,"ticket, support, customer"
3693,26,"support, customer support, customer service, teamwork, email, user, knowledge, customer, troubleshooting, customer experience, product, issue resolution","service, teamwork, user, customer, time management",Unknown,Unknown,Senior,"service, support, tracking, customer, resolution, complaint"
3695,26,"knowledge, customer, crm, written, positive","accountability, communication skills, collaboration, attention, trust, customer, time management, written, positive, communication",Unknown,Bachelor,Unknown,"crm, analysis, customer"
3696,26,"service, support, teamwork, customer, crm","customer, service, communication, teamwork",Unknown,Unknown,Senior,"crm, service, support, customer"
3697,26,"problem, empathetic, service, teamwork, customer service, professionalism, knowledge, client, customer, product, positive, verbal","problem, service, teamwork, attention, time, trust, professionalism, customer, client, interpersonal, positive, stress, verbal",Unknown,Unknown,Unknown,"resolution, service, customer"
3698,26,"csat, net, nps",Unknown,Unknown,Unknown,Unknown,nps
3699,26,"customer relations, service, customer complaints, written, verbal","service, customer, written, communication, verbal",Unknown,Unknown,Unknown,"service, customer"
3700,26,"problem, service, support, relationship, client, customer, customer experience, customer satisfaction","problem, service, initiative, relationship, client, customer, responsibility",Unknown,Bachelor,Unknown,"service, support, customer"
3701,26,"customer relationship, customer relations, support, customer","time, relationship, customer, responsibility, communication",Unknown,Unknown,Unknown,"support, customer"
3702,26,"support, customer service, customer, crm, written, product, customer satisfaction, positive","service, collaboration, customer, attention to detail, written, positive, communication",Unknown,Unknown,Unknown,"crm, service, support, customer"
3703,26,"service, support, teamwork, feedback, live, problem solving, customer experience, first","service, teamwork, time, feedback, problem solving, customer, communication",Unknown,Unknown,Unknown,"feedback, service, support, customer"
3705,26,"empathetic, customer inquiries, knowledge base, customer support, email, feedback, troubleshoot, customer, written, phone","collaboration, feedback, customer, written, communication",Unknown,Unknown,Unknown,"resolution, support, feedback, customer"
3706,26,"customer, knowledge base, support, customer support","time, communication, customer",ticket,Unknown,Unknown,"ticket, support, tracking, customer"
3707,26,"problem, customer relations, service, customer service, multitask, feedback, relationship, customer, customer loyalty, customer interaction, customer complaints, written, customer satisfaction, positive, response","problem, service, multitask, time, feedback, relationship, customer, written, positive, communication",Unknown,Master,Senior,"feedback, service, resolution, customer"
3708,26,"customer onboarding, service, support, email, written communication, knowledge, crm, net, phone, verbal","service, interpersonal skills, written communication, customer, communication, verbal",Unknown,Master,Senior,"crm, service, support, customer"
3709,26,"escalation, salesforce, support, teamwork, customer, active, issue, customer experience, issue resolution, product, zendesk, first","accountability, collaboration, time, teamwork, customer, empathy, active, communication",Unknown,Unknown,Unknown,"support, track, customer, resolution, analysis"
3710,26,"customer relations, account management, written communication, customer, verbal","adaptability, verbal, written communication, customer",Unknown,Unknown,Senior,customer
3711,26,"customer satisfaction, service, customer","service, time, customer, responsibility, time management, attention to detail",Unknown,Unknown,Unknown,"service, customer"
3712,26,"support, customer support, feedback, customer, customer experience, product","feedback, interpersonal skills, communication, customer",Unknown,Unknown,Entry Level,"feedback, support, analysis, customer"
3713,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3714,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3716,26,"customer relations, customer feedback, teamwork, knowledge, customer, crm, written, customer satisfaction, verbal","communication skills, teamwork, trust, feedback, customer, verbal, written, communication",Unknown,Unknown,Senior,"feedback, customer, crm, workflow, resolution, analysis"
3717,26,"customer support, email, knowledge, client, crm, active, written, soft skills, phone","time, empathy, responsibility, client, customer, active, written",Unknown,Unknown,Mid-Level,"crm, support, customer"
3719,26,"customer inquiries, support, account management, customer service, email, user, professionalism, troubleshoot, customer, knowledge, written, customer satisfaction, first, multitasking","service, user, professionalism, customer, written, multitasking, communication",Unknown,Unknown,Unknown,"service, support, customer"
3720,26,"service, customer support, customer service, written communication, knowledge, customer, problem solving","problem solving, written communication, service, customer",Unknown,Unknown,Senior,"service, support, customer"
3721,26,"customer service, relationship building, live, knowledge, customer, social, positive","service, collaboration, interpersonal skills, relationship building, initiative, customer, attention to detail, positive, communication",Unknown,Unknown,Unknown,"tool, service, customer"
3722,26,"service, customer service, teamwork, email, customer, written, product, customer satisfaction, verbal communication, phone","service, teamwork, stress management, customer, written, verbal communication, communication",Unknown,Unknown,Senior,"service, customer"
3723,26,"service, support, troubleshoot, customer, troubleshooting, written, positive, first, verbal","communication skills, service, collaboration, adaptability, customer, interpersonal, written, positive, communication, verbal",Unknown,Unknown,Intern,"service, support, customer"
3724,26,"customer service, feedback, written communication, professionalism, knowledge, client, social, verbal, crm, customer experience, customer satisfaction, feedback collection, customer relationship","communication skills, service, adaptability, feedback, written communication, relationship, professionalism, customer, client, verbal, empathy, task, communication",Unknown,Unknown,Junior,"service, feedback, customer, crm, analysis"
3725,26,"email, support, conflict resolution","conflict resolution, interpersonal skills",Unknown,Unknown,Unknown,"resolution, support"
3727,26,"salesforce, crm, customer",customer,Unknown,Unknown,Unknown,"crm, workflow, customer"
3728,26,"escalation, customer feedback, support, teamwork, user, knowledge, customer, troubleshooting, customer experience, product","collaboration, interpersonal skills, teamwork, customer focus, feedback, user, empathy, customer, responsibility, task, communication",Unknown,Unknown,Unknown,"support, feedback, track, tracking, customer, analysis"
3729,26,"customer feedback, support, teamwork, user, customer, customer loyalty, customer satisfaction, positive","communication skills, teamwork, feedback, user, customer, positive",Unknown,Unknown,Unknown,"feedback, support, customer"
3730,26,"support, email, user, knowledge, customer, customer retention, crm, product, customer relationship","user, relationship, communication, customer",Unknown,Unknown,Senior,"tool, crm, support, customer"
3731,26,"customer inquiries, customer service, email, relationship, customer, problem solving, active, crm, written, product, customer satisfaction, positive, phone","communication skills, service, relationship, customer, problem solving, active, written, positive, stress",Unknown,Bachelor,Unknown,"crm, service, tracking, customer"
3732,26,"customer journey, email, knowledge, customer, customer retention, crm, product, salesforce, response","time, customer",Unknown,Unknown,Unknown,"crm, tracking, customer"
3733,26,"customer service, relationship building, knowledge, customer, positive","service, collaboration, interpersonal skills, relationship building, customer, attention to detail, positive, communication",Unknown,Unknown,Unknown,"service, customer"
3734,26,"support, customer service, email, knowledge, customer, issue, written, product, verbal","service, customer, attention to detail, written, communication, verbal",Unknown,Unknown,Unknown,"service, support, customer"
3736,26,"customer relations, service, customer journey, customer, customer complaints, crm, social, customer experience, customer satisfaction, first","communication skills, service, customer",Unknown,Unknown,Unknown,"crm, service, customer"
3737,26,"crm, customer","time, customer",ticket,Unknown,Unknown,"customer, ticket, crm, track"
3738,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3739,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3740,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3742,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3743,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3744,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3745,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3746,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3747,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3748,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3750,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3752,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3755,26,"problem, service, support, customer inquiries, customer service, knowledge, client, customer, problem solving, written, product, customer satisfaction, multitasking","problem, service, time, service orientation, patience, empathy, client, customer, problem solving, attention to detail, written, multitasking",Unknown,Unknown,Senior,"service, support, track, customer, tracking, resolution"
3756,26,"service, support, customer journey, feedback, service requests, customer interaction, crm, customer loyalty, customer satisfaction, first","accountability, service, time, feedback, customer",Unknown,Unknown,Junior,"service, support, feedback, customer, crm"
3757,27,"engineering, manufacturing processes, technical, industrial, work, material, process, production","discipline, communication skills, time, production, team, process, documentation",Unknown,PhD,Senior,"project, production, improvement"
3758,27,"industrial engineering, statistical, root cause analysis, continuous, industrial, production","problem, time, problem solving, continuous, team, production, analytical",Unknown,PhD,Senior,"simulation, improve, production, project"
3759,27,"lean manufacturing, preventive, erp systems, 5s, cad, manufacturing engineering, manufacturing processes, quality control, engineering, iso, quality, work, process, manufacturing, root, production, iso 9001","communication skills, organization, problem solving, lean, team, process, production",total,Bachelor,Unknown,"improvement, 5s, quality, product, audit, lean, plan, report, production, control"
3761,27,"kaizen, engineering, quality control, work, quality, process","analytical thinking, organization, responsibility, team, process, communication",Unknown,Unknown,Unknown,"line, quality, control"
3762,27,"equipment, engineering, root cause analysis, quality control, tolerance, continuous, quality, process, production","communication skills, attention, problem solving, task, continuous, team, process, production",Unknown,Bachelor,Senior,"machine, quality, audit, improve, plan, production, control"
3763,27,"six sigma, solidworks, production planning, root cause analysis, quality, production, lean manufacturing, statistical, equipment, safety, kaizen, continuous improvement, downtime, lean, work, manufacturing, autocad, engineering, manufacturing processes, sap, technical, oee, process","documentation, communication skills, analytical thinking, organization, planning, production planning, safety, continuous, lean, team, process, production, analytical",six,Unknown,Unknown,"project, machine, lean, quality, improve, production, improvement"
3764,27,"preventive maintenance, equipment, engineering, continuous improvement, safety, six, work, material, process, quality, production","accountability, attention, organization, safety, responsibility, continuous, team, process, production, communication",six,Unknown,Senior,"machine, quality, improve, plan, report, line, production, improvement"
3765,27,"industrial engineering, kaizen, engineering, process optimization, safety, oee, occupational safety, work, quality, lean, material, production","decision making, problem solving, safety, lean, process, production, analytical, communication",Unknown,Unknown,Senior,"quality, lean, plan, production, improvement"
3766,27,"preventive maintenance, kaizen, equipment, factory, engineering, safety, plant, work","responsibility, communication, team, safety",Unknown,Unknown,Unknown,"report, product, plan, improvement"
3767,27,autocad,Unknown,Unknown,Unknown,Unknown,Unknown
3768,27,"production engineer, manufacturing engineering, engineering, occupational safety, work, process, occupational, production","planning, initiative, safety, process, production",Unknown,Unknown,Senior,"report, line, production, control"
3769,27,"production, lean, material, process","analytical thinking, problem solving, lean, team, process, production",Unknown,Unknown,Unknown,"improve, production, lean, improvement"
3770,27,"process, equipment, engineering, manufacturing processes, work, assembly, manufacturing, production","communication skills, planning, team, process, production",Unknown,Unknown,Unknown,"plan, production, product, assembly"
3771,27,"production engineer, engineering, safety, iso, quality, work, assembly, production, iso 9001","safety, responsibility, team, production, communication",Unknown,Master,Unknown,"production, line, quality, assembly"
3772,27,"engineering, quality control, root cause analysis, iso, industrial, quality, process, iso 9001","time, problem solving, process, documentation, analytical",Unknown,Unknown,Senior,"improvement, quality, control"
3773,27,"manufacturing engineer, cnc, engineering, production planning, technical, erp, quality, material, manufacturing, production","production planning, production, documentation, time",Unknown,Unknown,Unknown,"quality, line, production, product"
3774,27,"kaizen, equipment, engineering, technical, work, quality","responsibility, communication skills, team, analytical thinking",Unknown,Unknown,Unknown,"improve, report, quality, product"
3775,27,"statistical, six sigma, equipment, engineering, sap, inventory, standard, industrial, spc, work, material, process, manufacturing, production","communication skills, time, planning, problem solving, troubleshooting, process, production, analytical",six,Unknown,Unknown,"project, product, plan, report, production, control"
3776,27,"erp systems, six sigma, engineering, root cause analysis, continuous improvement, quality, lean, process, work, production","time, planning, problem solving, continuous, lean, process, production, documentation",six,Unknown,Senior,"quality, lean, product, audit, improve, production, improvement"
3777,27,"engineering, work, process","planning, critical, team, process, multitasking, analytical, communication",Unknown,Unknown,Senior,line
3778,27,"statistical, equipment, engineering, safety, technical, supply chain, work, capacity, process, quality, manufacturing","safety, team, process, analytical, communication",Unknown,PhD,Unknown,"improve, improvement, quality, product"
3779,27,engineering,problem,Unknown,Unknown,Senior,Unknown
3780,27,"equipment, engineering, quality control, technical, industrial, work, assembly, manufacturing, production",production,Unknown,Bachelor,Unknown,"project, quality, assembly, production, control"
3781,27,"supply, production planning, production reports, material, process, production","communication skills, production planning, planning, problem solving, team, process, workflow, production",Unknown,Unknown,Senior,"production, product"
3782,27,"statistical, process, engineering, technical, iso, quality, material, work, shop, cycle","time, planning, responsibility, team, process, workflow, communication",total,Unknown,Senior,"plan, quality, product"
3784,27,"equipment, engineering, quality control, continuous improvement, tolerance, technical, quality assurance, erp, quality, lean, process, root, production","communication skills, continuous, lean, process, production, communication",Unknown,Unknown,Mid-Level,"control, quality, lean, report, production, improvement"
3785,27,"engineering, factory, solidworks",task,Unknown,Unknown,Unknown,"machine, line, improvement"
3786,27,"engineering, production","communication skills, time, planning, production, analytical",Unknown,Unknown,Unknown,"product, report, line, production, improvement"
3787,27,"engineering, work, process","process, communication, team, time",Unknown,Unknown,Unknown,product
3788,27,"engineering, technical, quality, work, production","communication skills, analytical thinking, planning, team, production",Unknown,Unknown,Unknown,"plan, quality, production, product"
3789,27,"factory, engineering, technical, quality, manufacturing, production, iso 9001","analytical thinking, attention, planning, problem solving, production, communication",Unknown,Unknown,Mid-Level,"production, quality, improvement"
3790,27,"equipment, solidworks, process optimization, engineering, continuous improvement, tolerance, standard, technical, process improvement, quality, material, process, manufacturing, production","analytical, time, continuous, team, process, production, documentation",Unknown,Unknown,Senior,"project, quality, improve, report, production, improvement"
3791,27,"equipment, engineering, technical, industrial, continuous, work, cycle, material, manufacturing","continuous, documentation, team, time",Unknown,Unknown,Unknown,Unknown
3792,27,"equipment, factory, engineering, manufacturing processes, safety, technical, quality assurance, industrial, supply chain, work, process, occupational, production","accountability, communication skills, resilience, time, analytical thinking, organization, critical, safety, problem solving, responsibility, team, process, production, documentation",Unknown,Bachelor,Unknown,"quality, product, improve, line, production, improvement"
3793,27,"manufacturing engineer, cnc, engineering, production planning, quality, material, process","production planning, time, process",Unknown,Unknown,Unknown,"plan, production, quality, control"
3794,27,"automation, engineering, safety, technical, work, process","planning, safety, process, documentation, communication",Unknown,Unknown,Unknown,"project, product"
3795,27,"engineering, root cause analysis, continuous improvement, sap, technical, industrial, spc, quality, material","task, continuous, planning",Unknown,Unknown,Senior,"project, quality, product, audit, improvement"
3796,27,"engineering, quality, work, material, production","communication skills, organization, responsibility, time management, team, production, analytical",Unknown,Master,Unknown,"project, quality, line, production, control"
3797,27,"process, technical, six, quality, work, assembly, manufacturing, production","communication skills, analytical thinking, production, process",six,Unknown,Senior,"quality, product, assembly, plan, report, production, improvement"
3798,27,"equipment, engineering, sap, inventory, industrial, plant, capacity, production schedule, material, manufacturing, work, production","problem, communication skills, time, organization, planning, decision making, team, production, analytical, communication",Unknown,Master,Senior,"product, utilization, plan, line, production"
3799,27,"5s, six sigma, inventory, standard, quality, assembly, lean manufacturing, safety, tpm, kaizen, continuous improvement, work, lean, plant, manufacturing, manufacturing engineering, oee, industrial, shop","communication skills, organization, planning, lean mindset, safety, continuous, lean, analytical",six,Bachelor,Senior,"5s, project, quality, lean, assembly, improve, plan, report, improvement"
3800,27,"preventive, industrial engineering, process, engineering, quality control, quality assurance, occupational safety, continuous, iso, work, quality, material, iso 9001","communication skills, initiative, safety, continuous, attention to detail, team, process, documentation, communication",Unknown,Unknown,Unknown,"improvement, project, quality, product, plan, control"
3801,27,"work, engineering, autocad, plant","stress, team, time",Unknown,Unknown,Senior,Unknown
3802,27,"preventive, industrial engineering, engineering, continuous improvement, quality control, sap, shop, quality, work, qms, production","documentation, communication skills, continuous, production, analytical",Unknown,Unknown,Senior,"improvement, quality, product, production, control"
3803,27,"engineering, occupational safety, industrial, process improvement, quality, work, production schedule, production","time, organization, safety, process, production, communication",Unknown,Unknown,Unknown,"quality, report, production, improvement"
